Compound_Name,10863.107.1.a,10863.107.2,10863.107.3,10863.107.5,10863.107.7,10863.107.8,10863.146.1.a,10863.146.1.b,10863.146.2,10863.146.3,10863.146.4,10863.146.5,10863.146.6,10863.146.7,10863.146.8,10863.146.9,10863.148.1.a,10863.148.1.b,10863.148.2,10863.148.3,10863.148.4,10863.148.5,10863.148.6,10863.148.7,10863.148.8,10863.148.9,10863.157.1.a,10863.157.1.b,10863.157.2,10863.157.3,10863.157.4,10863.157.5,10863.157.6,10863.157.7,10863.157.8,10863.157.9,10863.178.1.a,10863.178.1.b,10863.178.2,10863.178.3,10863.178.4,10863.178.5,10863.178.6,10863.178.7,10863.178.8,10863.178.9,10863.179.1.b,10863.179.2,10863.179.3,10863.179.4,10863.179.5,10863.179.6,10863.179.7,10863.179.8,10863.179.9,10863.187.1.a,10863.187.1.b,10863.187.2,10863.187.3,10863.187.4,10863.187.5,10863.187.6,10863.187.8,10863.187.9,10863.228.1.a,10863.228.1.b,10863.228.2,10863.228.3,10863.228.4,10863.228.5,10863.228.6,10863.228.7,10863.228.8,10863.228.9,10863.243.1.a,10863.243.1.b,10863.243.2,10863.243.3,10863.243.4,10863.243.5,10863.243.6,10863.243.7.BLANK,10863.243.8,10863.243.9,10863.259.1.a,10863.259.1.b,10863.259.2,10863.259.3,10863.259.4,10863.259.5,10863.259.6,10863.259.7,10863.259.8,10863.259.9,10863.272.1.a,10863.272.1.b,10863.272.2,10863.272.3,10863.272.4,10863.272.5,10863.272.6,10863.272.7,10863.272.8,10863.272.9,10863.328.1.a,10863.328.1.b,10863.328.2,10863.328.3,10863.328.4,10863.328.5,10863.328.6,10863.328.7,10863.328.8,10863.328.9,10863.34.1.a,10863.34.1.b,10863.34.2,10863.34.3,10863.34.4,10863.34.6,10863.34.7,10863.34.8,10863.34.9,10863.348.1.a,10863.348.1.b,10863.348.2,10863.348.3,10863.348.4,10863.348.5,10863.348.6,10863.348.7,10863.348.8,10863.348.9,10863.350.1.a,10863.350.1.b,10863.350.2,10863.350.3,10863.350.4,10863.350.5,10863.350.6,10863.350.7,10863.350.8,10863.350.9,10863.353.1.a,10863.353.1.b,10863.353.2,10863.353.3,10863.353.4,10863.353.5,10863.353.6,10863.353.7,10863.353.8,10863.353.9,10863.49.1.a,10863.49.1.b,10863.49.2,10863.49.3,10863.49.4,10863.49.5,10863.49.6,10863.49.7,10863.49.8,10863.49.9,10863.69.1.a,10863.69.1.b,10863.69.2,10863.69.3,10863.69.4,10863.69.6,10863.69.7,10863.69.8,10863.69.9
PC(16:0/20:1); [M+H]+ C44H87N1O8P1,298283.0,0.0,39978.0,323069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51003.0,281610.0,266010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30970.0,288065.0,50272.0,0.0,0.0,0.0,0.0,0.0,0.0,307668.0,0.0,290181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237911.0,284684.0,27652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405655.0,0.0,0.0,38919.0,38919.0,113845.0,86893.0,0.0,0.0,0.0,0.0,367909.0,0.0,0.0,0.0,0.0,0.0,0.0,459885.0,341089.0,268850.0,268738.0,0.0,0.0,0.0,0.0,0.0,293165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214925.0,0.0,52466.0,0.0,0.0,0.0,60217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229931.0,315701.0,268891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467153.0,0.0,0.0
PC(16:0/22:6); [M+H]+ C46H81N1O8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682972.0,0.0,0.0,0.0,0.0,636968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398254.0,0.0,0.0,0.0,636438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452839.0,0.0,0.0,0.0,0.0,0.0,0.0,565476.0,333256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616655.0,794598.0,619241.0,0.0,279950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC(17:0/18:1); [M+H]+ C43H85N1O8P1,0.0,0.0,799428.0,0.0,0.0,0.0,527805.0,527805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439011.0,439011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379583.0,0.0,443636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370446.0,470374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333071.0,0.0,0.0,0.0,0.0,0.0,548001.0,458546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726970.0,1208780.0,932784.0,0.0,638595.0,0.0,871264.0,479274.0,0.0,0.0,0.0,0.0,0.0,484797.0,0.0,475472.0,476412.0,628242.0,0.0,0.0,0.0,0.0,639462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC(18:0/20:1); [M+H]+ C46H91N1O8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69404.0,48945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63871.0,0.0,36554.0,42983.0,0.0,0.0,41982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105108.0,108037.0,0.0,0.0,34847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC(18:1/20:5); [M+H]+ C46H81N1O8P1,0.0,0.0,0.0,0.0,0.0,0.0,75921.0,75921.0,0.0,0.0,48062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34953.0,0.0,0.0,49414.0,0.0,0.0,0.0,0.0,0.0,0.0,21609.0,344453.0,0.0,0.0,0.0,93854.0,74523.0,151728.0,29999.0,44930.0,127164.0,116846.0,47108.0,0.0,0.0,0.0,97936.0,0.0,159154.0,47515.0,24360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296703.0,386825.0,0.0,0.0,0.0,0.0,0.0,348435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43445.0,0.0,0.0,0.0,0.0,0.0,23481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331957.0,164247.0,179577.0,0.0,398364.0,0.0,0.0,0.0,0.0,331957.0,0.0,0.0,0.0,57938.0,0.0,61267.0,0.0,65414.0,52395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66909.0,41670.0,320566.0,347560.0
PC(18:1/22:4); [M+H]+ C48H87N1O8P1,376641.0,31827.0,0.0,0.0,0.0,0.0,422368.0,422368.0,19031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378507.0,72484.0,72484.0,39997.0,230849.0,0.0,0.0,0.0,289731.0,0.0,0.0,0.0,0.0,31396.0,0.0,0.0,0.0,0.0,388173.0,311437.0,0.0,307968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343489.0,307968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55921.0,0.0,0.0,0.0,0.0,0.0,0.0,52465.0,0.0,90061.0,90061.0,0.0,0.0,0.0,120004.0,409954.0,513121.0,496146.0,0.0,0.0,0.0,0.0,0.0,88941.0,0.0,55287.0,0.0,0.0,45198.0,41232.0,32219.0,0.0,0.0,0.0,0.0,334201.0,0.0,45198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374752.0
PC(20:0/0:0); [M+H]+ C28H59N1O7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64932.0,64932.0,55852.0,65428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43244.0,65442.0,41288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43149.0,41148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56430.0,0.0,59697.0,61214.0,52441.0,60187.0,0.0,0.0,0.0,56430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC(20:0/20:4); [M+H]+ C48H89N1O8P1,0.0,0.0,0.0,85024.0,0.0,0.0,191887.0,191887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48084.0,76275.0,43495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300746.0,300746.0,0.0,50780.0,0.0,0.0,111684.0,192006.0,87063.0,0.0,0.0,137288.0,86504.0,151311.0,62414.0,151683.0,191862.0,168931.0,76884.0,0.0,0.0,0.0,0.0,67341.0,89473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60494.0,60138.0,92397.0,228319.0,93036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77007.0,62606.0,68940.0,76219.0,0.0,0.0,0.0,164733.0,0.0,107303.0,67868.0,55359.0,120892.0,98101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785409.0,419922.0,304566.0,46878.0,205076.0,61692.0,82064.0,134821.0,180568.0,785409.0,90864.0,118847.0,121674.0,174363.0,67676.0,102713.0,121205.0,198463.0,165504.0,90864.0,0.0,0.0,0.0,68452.0,0.0,0.0,0.0,0.0,49810.0,52739.0,0.0,0.0,0.0,0.0,86208.0,69673.0,0.0,77981.0,0.0
PC(O-16:0/22:4); [M+H]+ C46H87N1O7P1,0.0,0.0,0.0,165836.0,240861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54073.0,0.0,0.0,243875.0,0.0,0.0,0.0,0.0,0.0,0.0,86823.0,0.0,227324.0,0.0,0.0,0.0,0.0,0.0,304968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51586.0,0.0,0.0,0.0,0.0,127227.0,0.0,294185.0,0.0,615247.0,847270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566478.0,314051.0,240504.0,0.0,0.0,0.0,0.0,45736.0,0.0,0.0,0.0,0.0,0.0,90552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC(O-16:0/O-16:0); [M+H]+ C40H85N1O6P1,0.0,136631.0,757173.0,145364.0,126925.0,1610796.0,100484.0,100484.0,99153.0,1772050.0,1745794.0,100726.0,73338.0,115342.0,110369.0,103065.0,0.0,0.0,0.0,0.0,0.0,89633.0,961191.0,1108415.0,974310.0,81420.0,268555.0,268555.0,122438.0,1003094.0,1335670.0,277941.0,1401132.0,262828.0,339400.0,297924.0,121856.0,121856.0,46462.0,658796.0,889228.0,1262620.0,0.0,0.0,0.0,0.0,294114.0,131102.0,958084.0,180939.0,156584.0,256116.0,320553.0,1994436.0,236078.0,1549259.0,1549259.0,371055.0,993474.0,45818.0,81416.0,1382380.0,1607420.0,0.0,150250.0,150250.0,180259.0,843908.0,1216605.0,182988.0,131747.0,1231306.0,914107.0,97722.0,0.0,0.0,0.0,874728.0,0.0,0.0,0.0,0.0,0.0,0.0,156664.0,0.0,243302.0,1594379.0,300085.0,492607.0,1030600.0,405210.0,494376.0,156664.0,0.0,46879.0,1085570.0,847877.0,670368.0,66616.0,0.0,887650.0,0.0,0.0,1410950.0,1567540.0,1436457.0,2510730.0,2820090.0,2265530.0,1199330.0,1385080.0,1364560.0,1410950.0,2955570.0,2955570.0,104823.0,3271450.0,1054513.0,221790.0,183540.0,1753079.0,1784309.0,0.0,0.0,0.0,1151190.0,908552.0,1353972.0,1664230.0,1631307.0,1713070.0,0.0,290206.0,607061.0,447681.0,262114.0,391580.0,1283874.0,388546.0,375912.0,355272.0,290206.0,0.0,0.0,767173.0,0.0,0.0,1011310.0,794301.0,990404.0,871732.0,0.0,0.0,0.0,0.0,0.0,0.0,1376000.0,1013680.0,1283700.0,885096.0,0.0,1409440.0,1409440.0,1272410.0,1359310.0,847386.0,948725.0,2385616.0,1749111.0,2549490.0
PC(O-18:0/18:1); [M+H]+ C44H89N1O7P1,0.0,0.0,30629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23372.0,23372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67229.0,67229.0,87556.0,0.0,83033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18922.0,0.0,0.0,0.0,0.0,0.0,37926.0,0.0,0.0,0.0,59157.0,0.0,0.0,22585.0,0.0,0.0,64272.0,0.0,0.0,0.0,54897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91175.0,99977.0,0.0,0.0
PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1,710617.0,650295.0,134125.0,34365.0,34458.0,19136.0,3111050.0,3111050.0,30954.0,113814.0,54269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45346.0,45346.0,27015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243296.0,23725.0,72114.0,10504.0,45647.0,25691.0,23366.0,46488.0,44175.0,77559.0,77559.0,46916.0,0.0,23558.0,0.0,33346.0,76203.0,0.0,0.0,0.0,117738.0,86288.0,82420.0,81332.0,65486.0,100663.0,139679.0,125735.0,0.0,0.0,37454.0,53528.0,34193.0,85797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63616.0,59937.0,577000.0,0.0,0.0,140558.0,665474.0,0.0,0.0,36237.0,0.0,0.0,0.0,0.0,41132.0,157927.0,32985.0,0.0,0.0,28475.0,120965.0,88220.0,36013.0,41132.0,0.0,0.0,535563.0,76297.0,0.0,0.0,0.0,491345.0,763216.0,0.0,116468.0,104859.0,127253.0,43213.0,0.0,0.0,0.0,0.0,0.0,0.0,977622.0,917756.0,395215.0,455636.0,339263.0,31361.0,72944.0,441695.0,0.0,0.0,0.0,29589.0,40770.0,0.0,18512.0,33705.0,292977.0,383117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34669.0,138887.0,75333.0,0.0
PE(18:0/18:1); [M+H]+ C41H81N1O8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134389.0,134389.0,106127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709525.0,709525.0,232993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527186.0,527186.0,363431.0,144342.0,0.0,43986.0,0.0,0.0,0.0,0.0,0.0,0.0,69668.0,0.0,0.0,33471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239292.0,323385.0,135435.0,0.0,0.0,0.0,0.0,0.0,0.0,239292.0,53302.0,53302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161823.0,152669.0,160014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21305.0,0.0,0.0,0.0
PQS/HQNO,6684837.0,2079900.0,1205364.0,552227.0,134998.0,58544.0,1220635.0,1220635.0,4827567.0,8211301.0,4151876.0,3724240.0,1508390.0,1331290.0,907818.0,901137.0,176971.0,176971.0,131186.0,34697.0,125888.0,44409.0,36594.0,77289.0,36772.0,149664.0,7433920.0,7433920.0,1464072.0,1102084.0,833975.0,846172.0,1051621.0,591085.0,328680.0,136893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13657870.0,1773263.0,1734951.0,817874.0,969154.0,945884.0,443879.0,356961.0,237666.0,621240.0,621240.0,414551.0,377369.0,169786.0,257130.0,472223.0,258205.0,52887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467315.0,2467315.0,1351499.0,237417.0,252542.0,105583.0,46568.0,46466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467823.0,467823.0,795259.0,365378.0,931683.0,184623.0,69775.0,0.0,0.0
Phenazine-1-carboxylic Acid,223203.0,118119.0,113214.0,111771.0,73821.0,35969.0,68864.0,68864.0,54167.0,57604.0,37366.0,45276.0,0.0,0.0,0.0,0.0,88322.0,88322.0,0.0,43488.0,46756.0,57431.0,71976.0,76078.0,50036.0,51781.0,0.0,0.0,189050.0,132329.0,148149.0,166426.0,283919.0,206023.0,224185.0,106157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335370.0,132295.0,148368.0,71762.0,137998.0,174972.0,90144.0,105056.0,132833.0,0.0,0.0,29043.0,47784.0,0.0,41542.0,122223.0,95119.0,46836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141868.0,141868.0,207516.0,56355.0,78966.0,39738.0,0.0,42636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91326.0,91326.0,97728.0,0.0,0.0,0.0,0.0,0.0,0.0
Pinolenic acid,0.0,0.0,0.0,0.0,0.0,96505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47116.0,47116.0,33294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227001.0,227001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69938.0,48759.0,44732.0,44732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
